Date,PosCt,NeuCt,NegCt,posReplyCt,posRetweetCt,posLikeCt,posQuoteCt,neuReplyCt,neuRetweetCt,neuLikeCt,neuQuoteCt,negReplyCt,negRetweetCt,negLikeCt,negQuoteCt,totalDailyTweets
2009-04-23,57,3599,11,0.0,0.0,8.0,0.0,3.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,3667.0
2009-04-24,80,3184,29,0.0,0.0,1.0,0.0,1.0,3.0,77.0,0.0,0.0,0.0,0.0,0.0,3293.0
2009-04-25,57,3052,22,0.0,1.0,2.0,0.0,2.0,4.0,91.0,0.0,0.0,0.0,0.0,0.0,3131.0
2009-04-26,103,3381,30,0.0,0.0,1.0,0.0,1.0,11.0,116.0,1.0,0.0,0.0,3.0,0.0,3514.0
2009-04-27,64,2546,6,0.0,0.0,1.0,0.0,9.0,5.0,71.0,2.0,0.0,0.0,0.0,0.0,2616.0
2009-04-28,59,3650,17,0.0,0.0,0.0,0.0,2.0,7.0,87.0,1.0,0.0,0.0,0.0,0.0,3726.0
2009-04-29,92,3735,36,0.0,0.0,2.0,0.0,1.0,7.0,116.0,0.0,0.0,0.0,0.0,0.0,3863.0
2009-04-30,68,3127,31,0.0,0.0,2.0,0.0,0.0,10.0,66.0,1.0,0.0,0.0,0.0,0.0,3226.0
2009-05-01,183,5375,45,0.0,3.0,4.0,0.0,3.0,4.0,82.0,1.0,0.0,0.0,0.0,0.0,5603.0
2009-05-02,49,1964,6,0.0,0.0,0.0,0.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,2019.0
2009-05-03,106,4446,49,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,0.0,0.0,0.0,0.0,4601.0
2009-05-04,95,3001,5,1.0,0.0,0.0,0.0,4.0,28.0,56.0,0.0,0.0,0.0,0.0,0.0,3101.0
2009-05-05,108,4113,24,0.0,0.0,1.0,0.0,1.0,3.0,67.0,1.0,0.0,0.0,0.0,0.0,4245.0
2009-05-06,103,3408,15,0.0,1.0,5.0,0.0,1.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,3526.0
2009-05-07,87,4066,22,0.0,0.0,1.0,0.0,1.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,4175.0
2009-05-08,35,2408,8,0.0,0.0,0.0,0.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,2451.0
2009-05-09,86,3565,30,0.0,0.0,0.0,0.0,0.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,3681.0
2009-05-10,57,3404,36,0.0,0.0,1.0,0.0,2.0,3.0,60.0,1.0,0.0,0.0,0.0,0.0,3497.0
2009-05-11,73,3074,21,0.0,0.0,1.0,0.0,1.0,5.0,97.0,3.0,0.0,0.0,0.0,0.0,3168.0
2009-05-12,141,3984,26,0.0,0.0,2.0,0.0,5.0,7.0,50.0,0.0,0.0,0.0,0.0,0.0,4151.0
2009-05-13,98,3947,49,0.0,0.0,0.0,0.0,14.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,4094.0
2009-05-14,50,3228,14,0.0,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,3292.0
2009-05-15,85,4532,47,0.0,0.0,0.0,0.0,0.0,1.0,59.0,1.0,0.0,0.0,1.0,0.0,4664.0
2009-05-17,79,3378,19,0.0,0.0,2.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,3476.0
2009-05-18,142,4615,34,0.0,2.0,1.0,0.0,2.0,13.0,134.0,0.0,0.0,0.0,0.0,0.0,4791.0
2009-05-19,40,3497,10,0.0,0.0,2.0,0.0,2.0,10.0,51.0,1.0,0.0,0.0,0.0,0.0,3547.0
2009-05-20,110,6181,45,0.0,0.0,2.0,0.0,1.0,8.0,82.0,1.0,0.0,0.0,1.0,0.0,6336.0
2009-05-21,194,5770,59,0.0,0.0,0.0,0.0,9.0,23.0,165.0,2.0,0.0,0.0,0.0,0.0,6023.0
2009-05-22,104,4293,36,0.0,0.0,1.0,0.0,1.0,6.0,65.0,2.0,0.0,0.0,0.0,0.0,4433.0
2009-05-23,231,5960,48,0.0,0.0,24.0,1.0,5.0,12.0,102.0,4.0,0.0,0.0,1.0,0.0,6239.0
2009-05-24,96,4003,21,0.0,0.0,1.0,0.0,3.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,4120.0
2009-05-25,133,5842,59,0.0,0.0,0.0,0.0,0.0,6.0,96.0,0.0,0.0,0.0,0.0,0.0,6034.0
2009-05-26,93,5197,41,0.0,0.0,0.0,0.0,0.0,2.0,89.0,0.0,0.0,0.0,2.0,0.0,5331.0
2009-05-27,235,9537,131,0.0,0.0,0.0,0.0,6.0,4.0,135.0,3.0,0.0,1.0,1.0,0.0,9903.0
2009-05-28,82,5437,34,0.0,0.0,1.0,0.0,14.0,51.0,163.0,7.0,0.0,0.0,0.0,0.0,5553.0
2009-05-29,135,8557,58,0.0,0.0,2.0,0.0,4.0,5.0,144.0,2.0,0.0,0.0,0.0,0.0,8750.0
2009-05-30,119,5898,29,0.0,1.0,2.0,0.0,1.0,9.0,107.0,2.0,0.0,0.0,0.0,0.0,6046.0
2009-05-31,194,7900,51,0.0,0.0,1.0,0.0,5.0,14.0,188.0,1.0,0.0,0.0,0.0,0.0,8145.0
2009-06-05,134,9559,41,0.0,0.0,2.0,0.0,21.0,77.0,405.0,19.0,0.0,0.0,0.0,0.0,9734.0
2009-06-07,21,1587,1,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1609.0
2009-06-08,144,7855,44,0.0,0.0,1.0,0.0,2.0,10.0,200.0,0.0,0.0,0.0,1.0,0.0,8043.0
2009-06-09,9,665,1,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,675.0
2009-06-10,196,8672,48,0.0,1.0,2.0,0.0,6.0,10.0,154.0,0.0,0.0,1.0,1.0,0.0,8916.0
2009-06-12,218,9344,116,0.0,0.0,4.0,0.0,3.0,13.0,204.0,0.0,0.0,0.0,0.0,0.0,9678.0
2009-06-15,831,8759,54,1.0,2.0,20.0,0.0,4.0,20.0,218.0,2.0,0.0,0.0,0.0,0.0,9644.0
2009-10-28,249,10334,46,0.0,0.0,1.0,0.0,10.0,1014.0,1553.0,1.0,0.0,0.0,0.0,0.0,10629.0
2009-10-29,252,11920,60,0.0,0.0,2.0,0.0,1.0,6.0,185.0,2.0,0.0,0.0,0.0,0.0,12232.0
2009-10-30,116,7837,26,0.0,0.0,1.0,0.0,3.0,9.0,161.0,1.0,0.0,0.0,0.0,0.0,7979.0
2009-10-31,124,7307,27,0.0,0.0,0.0,0.0,4.0,23.0,147.0,1.0,0.0,0.0,0.0,0.0,7458.0
2009-11-01,63,5721,12,0.0,0.0,1.0,0.0,2.0,1.0,87.0,4.0,0.0,0.0,0.0,0.0,5796.0
2009-11-02,90,6468,10,0.0,0.0,3.0,0.0,3.0,14.0,102.0,2.0,0.0,0.0,0.0,0.0,6568.0
2009-11-03,79,6532,18,0.0,0.0,2.0,0.0,2.0,7.0,99.0,0.0,0.0,0.0,0.0,0.0,6629.0
2009-11-04,129,8294,49,0.0,0.0,6.0,0.0,0.0,7.0,108.0,0.0,0.0,0.0,0.0,0.0,8472.0
2009-11-05,121,7938,24,0.0,0.0,1.0,0.0,1.0,12.0,119.0,0.0,0.0,0.0,0.0,0.0,8083.0
2009-11-06,68,7531,36,0.0,0.0,0.0,0.0,2.0,8.0,69.0,1.0,0.0,0.0,1.0,0.0,7635.0
2009-11-07,83,6261,21,0.0,0.0,2.0,0.0,1.0,20.0,87.0,0.0,0.0,0.0,0.0,0.0,6365.0
2009-11-08,57,4685,9,0.0,1.0,0.0,0.0,4.0,22.0,74.0,0.0,0.0,0.0,0.0,0.0,4751.0
2009-11-09,56,5181,15,0.0,0.0,0.0,0.0,1.0,22.0,64.0,1.0,0.0,0.0,0.0,0.0,5252.0
2009-11-10,72,6591,31,0.0,0.0,0.0,0.0,1.0,45.0,88.0,0.0,0.0,0.0,0.0,0.0,6694.0
2009-11-11,94,7408,22,0.0,0.0,1.0,1.0,0.0,61.0,104.0,1.0,0.0,0.0,0.0,0.0,7524.0
2009-11-12,100,8266,25,0.0,0.0,2.0,0.0,5.0,22.0,147.0,0.0,0.0,0.0,0.0,0.0,8391.0
2009-11-13,73,7401,25,0.0,0.0,0.0,0.0,0.0,24.0,65.0,2.0,0.0,0.0,0.0,0.0,7499.0
2009-11-14,109,6282,35,0.0,1.0,1.0,0.0,0.0,23.0,91.0,0.0,0.0,0.0,0.0,0.0,6426.0
2009-11-15,75,5328,13,0.0,1.0,0.0,0.0,0.0,31.0,77.0,1.0,0.0,0.0,0.0,0.0,5416.0
2009-11-16,69,5273,23,0.0,0.0,2.0,0.0,0.0,24.0,77.0,1.0,0.0,0.0,0.0,0.0,5365.0
2009-11-17,83,6608,26,0.0,1.0,1.0,1.0,1.0,77.0,59.0,0.0,0.0,0.0,0.0,0.0,6717.0
2009-11-18,72,6857,16,0.0,0.0,0.0,0.0,2.0,220.0,96.0,1.0,0.0,0.0,0.0,0.0,6945.0
2009-11-19,118,7367,26,0.0,2.0,1.0,0.0,0.0,298.0,96.0,0.0,0.0,0.0,0.0,0.0,7511.0
2009-11-20,68,6079,13,0.0,2.0,3.0,0.0,1.0,272.0,59.0,0.0,0.0,0.0,0.0,0.0,6160.0
2009-11-21,128,5806,24,0.0,1.0,1.0,0.0,0.0,230.0,96.0,0.0,0.0,0.0,0.0,0.0,5958.0
2009-11-22,75,5001,31,0.0,14.0,3.0,0.0,1.0,179.0,102.0,0.0,0.0,0.0,0.0,0.0,5107.0
2009-11-23,72,4368,22,0.0,1.0,0.0,0.0,0.0,173.0,61.0,0.0,0.0,0.0,0.0,0.0,4462.0
2009-11-24,53,5571,12,0.0,1.0,0.0,0.0,0.0,284.0,84.0,0.0,0.0,0.0,0.0,0.0,5636.0
2009-11-25,61,6944,24,0.0,0.0,0.0,0.0,0.0,285.0,79.0,0.0,0.0,0.0,0.0,0.0,7029.0
2009-11-26,111,7894,33,0.0,6.0,2.0,0.0,1.0,314.0,163.0,5.0,0.0,0.0,0.0,0.0,8038.0
2009-11-27,50,4411,17,0.0,0.0,0.0,0.0,1.0,121.0,67.0,0.0,0.0,1.0,0.0,0.0,4478.0
2009-11-28,81,6155,31,0.0,3.0,3.0,0.0,1.0,244.0,89.0,8.0,0.0,0.0,0.0,0.0,6267.0
2009-11-29,50,5589,9,0.0,0.0,0.0,0.0,0.0,189.0,49.0,1.0,0.0,0.0,0.0,0.0,5648.0
2009-11-30,66,6479,27,0.0,2.0,0.0,0.0,0.0,242.0,81.0,0.0,0.0,0.0,0.0,0.0,6572.0
2009-12-01,43,5118,11,0.0,1.0,0.0,0.0,1.0,247.0,82.0,5.0,0.0,0.0,0.0,0.0,5172.0
2009-12-02,91,7728,29,0.0,2.0,0.0,0.0,0.0,613.0,129.0,0.0,0.0,0.0,0.0,0.0,7848.0
2009-12-03,68,7148,23,0.0,0.0,1.0,0.0,12.0,301.0,101.0,2.0,0.0,0.0,0.0,0.0,7239.0
2009-12-04,93,6080,21,0.0,1.0,0.0,0.0,0.0,269.0,66.0,0.0,0.0,0.0,0.0,0.0,6194.0
2009-12-05,148,7905,41,0.0,4.0,3.0,0.0,3.0,442.0,130.0,0.0,0.0,1.0,0.0,0.0,8094.0
2009-12-06,67,5443,17,0.0,1.0,0.0,0.0,0.0,194.0,82.0,0.0,0.0,0.0,0.0,0.0,5527.0
2009-12-07,54,5415,38,0.0,2.0,1.0,0.0,0.0,336.0,103.0,1.0,0.0,2.0,0.0,0.0,5507.0
2009-12-08,58,5609,27,0.0,2.0,1.0,0.0,0.0,238.0,64.0,0.0,0.0,2.0,1.0,0.0,5694.0
2009-12-09,60,6269,20,0.0,1.0,1.0,0.0,1.0,252.0,68.0,0.0,0.0,2.0,0.0,0.0,6349.0
2009-12-10,84,7050,28,0.0,3.0,1.0,0.0,2.0,381.0,111.0,3.0,0.0,0.0,0.0,0.0,7162.0
2009-12-11,98,6977,20,0.0,3.0,3.0,0.0,4.0,269.0,77.0,0.0,0.0,1.0,0.0,0.0,7095.0
2009-12-12,137,6020,21,0.0,5.0,9.0,0.0,39.0,513.0,385.0,141.0,0.0,0.0,0.0,0.0,6178.0
2009-12-13,99,5150,21,0.0,1.0,0.0,0.0,0.0,236.0,63.0,0.0,0.0,2.0,0.0,0.0,5270.0
2009-12-14,70,4879,10,2.0,3.0,0.0,0.0,3.0,296.0,99.0,0.0,0.0,0.0,0.0,0.0,4959.0
2009-12-15,85,5855,12,0.0,2.0,1.0,0.0,1.0,397.0,75.0,0.0,0.0,0.0,0.0,0.0,5952.0
2009-12-16,96,6961,22,0.0,5.0,1.0,0.0,0.0,551.0,71.0,0.0,0.0,2.0,1.0,0.0,7079.0
2009-12-17,92,7441,23,0.0,0.0,0.0,0.0,0.0,423.0,61.0,0.0,0.0,3.0,0.0,0.0,7556.0
2009-12-18,96,6261,18,0.0,1.0,0.0,0.0,0.0,362.0,95.0,0.0,0.0,1.0,0.0,0.0,6375.0
2009-12-19,62,7255,25,0.0,3.0,1.0,0.0,0.0,433.0,65.0,1.0,0.0,0.0,0.0,0.0,7342.0
2009-12-20,85,6982,20,0.0,4.0,0.0,0.0,0.0,272.0,52.0,0.0,0.0,0.0,0.0,0.0,7087.0
2009-12-21,102,5633,12,0.0,3.0,2.0,0.0,0.0,404.0,99.0,1.0,0.0,0.0,0.0,0.0,5747.0
2009-12-22,106,6574,27,0.0,2.0,0.0,0.0,0.0,407.0,54.0,0.0,0.0,2.0,0.0,0.0,6707.0
2009-12-23,90,7046,20,0.0,3.0,0.0,0.0,1.0,416.0,47.0,1.0,0.0,1.0,0.0,0.0,7156.0
2009-12-24,100,6346,22,0.0,4.0,1.0,0.0,2.0,430.0,81.0,0.0,0.0,0.0,0.0,0.0,6468.0
2009-12-25,132,4265,19,0.0,9.0,5.0,0.0,0.0,296.0,33.0,0.0,0.0,0.0,0.0,0.0,4416.0
2009-12-26,176,7588,37,0.0,7.0,2.0,0.0,0.0,401.0,95.0,0.0,0.0,1.0,0.0,0.0,7801.0
2009-12-27,106,6178,18,0.0,4.0,0.0,0.0,2.0,468.0,85.0,1.0,0.0,0.0,0.0,0.0,6302.0
2009-12-28,90,5623,14,0.0,2.0,0.0,0.0,29.0,557.0,265.0,47.0,0.0,0.0,0.0,0.0,5727.0
2009-12-29,93,6803,19,0.0,6.0,1.0,0.0,1.0,337.0,63.0,0.0,0.0,2.0,0.0,0.0,6915.0
2009-12-30,116,6643,19,0.0,4.0,2.0,0.0,5.0,518.0,91.0,1.0,0.0,3.0,0.0,0.0,6778.0
2009-12-31,147,7047,38,0.0,9.0,1.0,0.0,1.0,376.0,90.0,0.0,0.0,5.0,0.0,0.0,7232.0
2010-01-01,99,5092,10,0.0,13.0,11.0,0.0,0.0,460.0,155.0,1.0,0.0,1.0,0.0,0.0,5201.0
2010-01-02,122,6849,22,0.0,4.0,0.0,0.0,1.0,520.0,78.0,0.0,0.0,3.0,0.0,0.0,6993.0
2010-01-03,103,6901,22,0.0,1.0,1.0,0.0,0.0,386.0,142.0,2.0,0.0,0.0,0.0,0.0,7026.0
2010-01-04,86,6265,18,0.0,3.0,1.0,0.0,0.0,451.0,92.0,1.0,0.0,0.0,0.0,0.0,6369.0
2010-01-05,76,5080,30,0.0,0.0,0.0,0.0,30.0,863.0,1080.0,44.0,0.0,1.0,0.0,0.0,5186.0
2010-01-06,93,11348,86,0.0,4.0,3.0,0.0,0.0,1072.0,125.0,0.0,0.0,65.0,0.0,0.0,11527.0
2010-01-07,108,10466,50,0.0,4.0,4.0,0.0,7.0,617.0,133.0,2.0,0.0,3.0,0.0,0.0,10624.0
2010-01-08,79,5749,11,0.0,4.0,0.0,0.0,0.0,368.0,78.0,5.0,0.0,1.0,0.0,0.0,5839.0
2010-01-09,143,8491,48,0.0,3.0,0.0,0.0,0.0,446.0,95.0,4.0,0.0,2.0,1.0,0.0,8682.0
2010-01-10,91,6277,23,0.0,0.0,1.0,0.0,0.0,330.0,97.0,0.0,0.0,0.0,0.0,0.0,6391.0
2010-01-11,131,7787,64,0.0,1.0,0.0,0.0,64.0,6143.0,5952.0,549.0,0.0,0.0,2.0,0.0,7982.0
2010-01-12,102,9117,27,0.0,5.0,0.0,0.0,0.0,573.0,122.0,0.0,0.0,1.0,0.0,0.0,9246.0
2010-01-13,94,8249,20,0.0,9.0,1.0,0.0,1.0,678.0,104.0,1.0,0.0,2.0,0.0,0.0,8363.0
2010-01-14,98,9694,142,0.0,4.0,0.0,0.0,2.0,1089.0,118.0,0.0,0.0,68.0,2.0,0.0,9934.0
2010-01-15,147,8914,161,0.0,5.0,1.0,0.0,0.0,514.0,82.0,1.0,0.0,56.0,6.0,0.0,9222.0
2010-01-16,119,8680,57,0.0,2.0,0.0,0.0,0.0,368.0,75.0,1.0,0.0,0.0,1.0,0.0,8856.0
2010-01-17,71,5582,33,0.0,12.0,0.0,0.0,0.0,296.0,65.0,0.0,0.0,0.0,0.0,0.0,5686.0
2010-01-18,89,7531,24,0.0,0.0,0.0,0.0,1.0,489.0,91.0,1.0,0.0,0.0,1.0,0.0,7644.0
2010-01-19,117,9200,42,0.0,9.0,9.0,0.0,1.0,602.0,119.0,0.0,0.0,0.0,0.0,0.0,9359.0
2010-01-20,80,6922,24,0.0,2.0,2.0,0.0,1.0,464.0,94.0,0.0,0.0,0.0,0.0,0.0,7026.0
2010-01-21,124,10397,35,0.0,7.0,1.0,0.0,1.0,636.0,142.0,1.0,0.0,2.0,0.0,0.0,10556.0
2010-01-22,147,10814,37,0.0,9.0,1.0,0.0,2.0,883.0,115.0,1.0,0.0,0.0,0.0,0.0,10998.0
2010-01-23,134,8106,19,0.0,1.0,0.0,0.0,2.0,520.0,115.0,0.0,0.0,1.0,0.0,0.0,8259.0
2010-01-24,111,6872,21,0.0,3.0,1.0,0.0,0.0,378.0,116.0,0.0,0.0,0.0,0.0,0.0,7004.0
2010-01-25,123,7061,18,0.0,3.0,0.0,0.0,0.0,477.0,83.0,1.0,0.0,0.0,0.0,0.0,7202.0
2010-01-26,163,8961,24,0.0,3.0,0.0,0.0,2.0,590.0,136.0,0.0,0.0,0.0,0.0,0.0,9148.0
2010-01-27,81,8082,23,0.0,0.0,0.0,0.0,1.0,522.0,112.0,0.0,0.0,0.0,0.0,0.0,8186.0
2010-01-28,78,9473,39,0.0,1.0,0.0,0.0,0.0,528.0,99.0,0.0,0.0,0.0,0.0,0.0,9590.0
2010-01-29,151,9610,39,0.0,1.0,0.0,0.0,0.0,635.0,93.0,0.0,0.0,1.0,0.0,0.0,9800.0
2010-01-30,92,7691,39,0.0,0.0,0.0,0.0,0.0,340.0,64.0,0.0,0.0,0.0,0.0,0.0,7822.0
2010-01-31,158,9892,57,0.0,6.0,2.0,0.0,2.0,586.0,102.0,1.0,0.0,1.0,1.0,0.0,10107.0
2010-02-01,87,7304,16,0.0,4.0,1.0,0.0,0.0,535.0,94.0,0.0,0.0,0.0,0.0,0.0,7407.0
2010-02-02,103,9237,21,0.0,4.0,0.0,0.0,4.0,697.0,156.0,4.0,0.0,0.0,0.0,0.0,9361.0
2010-02-03,91,8802,16,0.0,3.0,0.0,0.0,0.0,577.0,180.0,0.0,0.0,1.0,0.0,0.0,8909.0
2010-02-04,117,9062,26,0.0,1.0,1.0,0.0,1.0,709.0,94.0,0.0,0.0,1.0,0.0,0.0,9205.0
2010-02-05,96,7844,16,0.0,4.0,0.0,0.0,0.0,517.0,77.0,0.0,0.0,1.0,0.0,0.0,7956.0
2010-02-06,129,8254,32,0.0,4.0,0.0,0.0,0.0,528.0,81.0,0.0,0.0,2.0,0.0,0.0,8415.0
2010-02-07,134,8129,41,0.0,2.0,0.0,0.0,0.0,512.0,109.0,3.0,0.0,0.0,0.0,0.0,8304.0
2010-02-08,94,5719,23,0.0,1.0,0.0,0.0,13.0,465.0,76.0,0.0,0.0,0.0,0.0,0.0,5836.0
2010-02-09,83,7925,18,0.0,0.0,1.0,0.0,4.0,488.0,80.0,1.0,0.0,0.0,0.0,0.0,8026.0
2010-02-10,125,9616,26,0.0,2.0,0.0,0.0,8.0,672.0,128.0,0.0,0.0,0.0,0.0,0.0,9767.0
2010-02-11,103,11174,25,0.0,1.0,0.0,0.0,1.0,990.0,169.0,1.0,0.0,0.0,0.0,0.0,11302.0
2010-02-12,117,9885,25,0.0,3.0,1.0,0.0,0.0,767.0,152.0,0.0,0.0,0.0,0.0,0.0,10027.0
2010-02-16,20,1755,3,0.0,1.0,2.0,0.0,0.0,144.0,19.0,0.0,0.0,0.0,0.0,0.0,1778.0
2010-02-17,130,10922,57,0.0,9.0,2.0,0.0,1.0,1012.0,168.0,2.0,0.0,13.0,0.0,0.0,11109.0
2010-02-18,114,13538,40,0.0,4.0,0.0,0.0,0.0,1181.0,122.0,2.0,0.0,1.0,0.0,0.0,13692.0
2010-02-19,174,11179,58,0.0,4.0,0.0,0.0,30.0,1034.0,188.0,7.0,1.0,3.0,3.0,0.0,11411.0
2010-02-20,101,8411,33,0.0,2.0,0.0,0.0,0.0,597.0,71.0,1.0,0.0,5.0,1.0,0.0,8545.0
2010-02-21,165,9003,47,0.0,2.0,1.0,0.0,0.0,588.0,85.0,0.0,0.0,2.0,0.0,0.0,9215.0
2010-02-22,119,8234,20,0.0,0.0,0.0,0.0,0.0,612.0,79.0,0.0,0.0,1.0,0.0,0.0,8373.0
2010-02-23,82,8445,28,0.0,0.0,0.0,0.0,3.0,673.0,134.0,4.0,0.0,4.0,1.0,0.0,8555.0
2010-02-24,117,8826,19,0.0,0.0,3.0,0.0,2.0,739.0,106.0,1.0,0.0,5.0,1.0,0.0,8962.0
2010-02-25,133,9544,31,0.0,2.0,1.0,0.0,0.0,721.0,113.0,1.0,0.0,0.0,0.0,0.0,9708.0
2010-02-26,97,8824,35,0.0,1.0,1.0,0.0,0.0,628.0,104.0,0.0,0.0,0.0,0.0,0.0,8956.0
2010-02-27,122,10294,37,0.0,2.0,0.0,0.0,2.0,923.0,121.0,1.0,0.0,1.0,0.0,0.0,10453.0
2010-02-28,108,8560,43,0.0,3.0,1.0,0.0,1.0,517.0,81.0,0.0,0.0,1.0,0.0,0.0,8711.0
2010-03-01,122,8543,32,0.0,2.0,0.0,0.0,0.0,499.0,98.0,0.0,0.0,0.0,0.0,0.0,8697.0
2010-03-02,12,963,4,0.0,0.0,0.0,0.0,0.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,979.0
2010-03-03,3,783,1,0.0,0.0,0.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,1.0,0.0,787.0
2010-03-04,23,2608,6,0.0,0.0,0.0,0.0,0.0,159.0,35.0,0.0,0.0,0.0,0.0,0.0,2637.0
2010-03-05,144,8481,43,0.0,4.0,2.0,0.0,1.0,384.0,111.0,0.0,0.0,1.0,0.0,0.0,8668.0
2010-03-06,102,8984,33,0.0,1.0,1.0,0.0,3.0,630.0,94.0,2.0,0.0,2.0,0.0,0.0,9119.0
2010-03-07,164,9981,72,0.0,7.0,1.0,1.0,0.0,731.0,143.0,0.0,0.0,10.0,0.0,0.0,10217.0
2010-03-08,108,8038,27,0.0,7.0,0.0,0.0,2.0,371.0,47.0,0.0,0.0,0.0,0.0,0.0,8173.0
2010-03-09,103,7817,13,0.0,0.0,2.0,0.0,1.0,527.0,62.0,0.0,0.0,0.0,0.0,0.0,7933.0
2010-03-10,98,9680,29,0.0,4.0,0.0,0.0,1.0,625.0,67.0,0.0,0.0,0.0,0.0,0.0,9807.0
2010-03-11,90,8396,32,0.0,0.0,0.0,0.0,1.0,592.0,80.0,0.0,0.0,2.0,1.0,0.0,8518.0
2010-03-12,71,8266,21,0.0,0.0,1.0,0.0,3.0,640.0,159.0,2.0,0.0,1.0,0.0,0.0,8358.0
2010-03-13,76,8347,30,0.0,2.0,0.0,0.0,0.0,432.0,90.0,1.0,0.0,0.0,0.0,0.0,8453.0
2010-03-14,118,8364,37,0.0,92.0,5.0,0.0,0.0,541.0,63.0,0.0,0.0,2.0,0.0,0.0,8519.0
2010-03-15,102,9252,36,0.0,4.0,1.0,0.0,0.0,673.0,81.0,0.0,0.0,2.0,0.0,0.0,9390.0
2010-03-16,92,8739,36,0.0,1.0,0.0,0.0,0.0,502.0,76.0,0.0,0.0,0.0,0.0,0.0,8867.0
2010-03-17,73,9517,22,0.0,2.0,0.0,0.0,0.0,807.0,86.0,0.0,0.0,0.0,0.0,0.0,9612.0
2010-03-18,63,8754,25,0.0,3.0,1.0,0.0,1.0,525.0,86.0,1.0,0.0,0.0,1.0,0.0,8842.0
2010-03-19,85,7578,17,0.0,4.0,2.0,0.0,1.0,406.0,59.0,0.0,0.0,1.0,0.0,0.0,7680.0
2010-03-20,65,8227,25,0.0,3.0,1.0,0.0,0.0,384.0,62.0,0.0,0.0,0.0,0.0,0.0,8317.0
2010-03-21,65,6943,16,0.0,1.0,0.0,0.0,0.0,363.0,42.0,3.0,0.0,0.0,0.0,0.0,7024.0
2010-03-22,98,8448,23,0.0,2.0,0.0,0.0,0.0,498.0,57.0,1.0,0.0,1.0,0.0,0.0,8569.0
2010-03-23,106,10266,38,0.0,2.0,0.0,0.0,0.0,694.0,88.0,2.0,0.0,1.0,1.0,0.0,10410.0
2010-03-24,88,7982,66,0.0,2.0,1.0,0.0,2.0,484.0,68.0,0.0,0.0,3.0,0.0,0.0,8136.0
2010-03-25,126,10267,52,0.0,2.0,2.0,0.0,2.0,673.0,96.0,0.0,0.0,0.0,0.0,0.0,10445.0
2010-03-26,80,8958,18,6.0,1.0,1.0,0.0,4.0,623.0,168.0,1.0,0.0,0.0,0.0,0.0,9056.0
2010-03-27,71,8643,53,0.0,2.0,7.0,0.0,0.0,427.0,80.0,0.0,0.0,3.0,0.0,0.0,8767.0
2010-03-28,89,8290,15,0.0,0.0,0.0,0.0,10.0,539.0,213.0,2.0,0.0,1.0,1.0,0.0,8394.0
2010-03-29,108,9888,49,0.0,2.0,1.0,0.0,0.0,562.0,84.0,1.0,0.0,0.0,0.0,0.0,10045.0
2010-03-30,77,9754,127,0.0,5.0,0.0,0.0,1.0,640.0,103.0,0.0,0.0,33.0,1.0,0.0,9958.0
2010-03-31,77,8516,21,0.0,6.0,0.0,0.0,2.0,612.0,90.0,0.0,0.0,2.0,0.0,0.0,8614.0
2010-04-01,145,10868,29,0.0,1.0,0.0,0.0,1.0,696.0,109.0,1.0,0.0,0.0,0.0,0.0,11042.0
2010-04-02,104,9119,26,0.0,0.0,0.0,0.0,3.0,471.0,78.0,0.0,0.0,2.0,0.0,0.0,9249.0
2010-04-03,114,9672,25,0.0,19.0,3.0,0.0,2.0,648.0,81.0,0.0,0.0,0.0,0.0,0.0,9811.0
2010-04-04,142,12058,45,0.0,4.0,0.0,0.0,2.0,965.0,120.0,0.0,0.0,1.0,2.0,0.0,12245.0
2010-04-05,81,8405,27,0.0,9.0,1.0,0.0,0.0,611.0,82.0,0.0,0.0,0.0,0.0,0.0,8513.0
2010-04-07,94,11227,19,0.0,3.0,1.0,0.0,7.0,1065.0,135.0,0.0,0.0,0.0,0.0,0.0,11340.0
2010-04-08,112,11757,22,0.0,4.0,2.0,0.0,1.0,705.0,118.0,0.0,0.0,0.0,0.0,0.0,11891.0
2010-04-09,90,10804,40,0.0,3.0,4.0,0.0,0.0,419.0,120.0,1.0,0.0,0.0,0.0,0.0,10934.0
2010-04-10,81,10269,37,0.0,1.0,4.0,0.0,1.0,525.0,76.0,0.0,0.0,0.0,0.0,0.0,10387.0
2010-04-11,133,9596,28,0.0,2.0,0.0,0.0,2.0,631.0,93.0,1.0,0.0,1.0,0.0,0.0,9757.0
