,Date,PosCt,NeuCt,NegCt,posReplyCt,posRetweetCt,posLikeCt,posQuoteCt,neuReplyCt,neuRetweetCt,neuLikeCt,neuQuoteCt,negReplyCt,negRetweetCt,negLikeCt,negQuoteCt,totalDailyTweets,Number Games,Total Attendance,Avg Attendance Per Game
1412,2014-04-21,105,5073,7,10.0,21.0,53.0,0.0,1005.0,3273.0,3649.0,2.0,1.0,1.0,3.0,0.0,5185.0,2,37773,18886.5
1413,2014-04-22,84,4944,28,11.0,13.0,14.0,0.0,1182.0,6281.0,6649.0,1.0,3.0,4.0,4.0,0.0,5056.0,3,60210,20070.0
1414,2014-04-23,78,4937,15,16.0,141.0,220.0,1.0,873.0,5168.0,4911.0,2.0,2.0,4.0,1.0,0.0,5030.0,3,56515,18838.33333333333
1415,2014-04-24,74,5026,24,7.0,8.0,13.0,0.0,938.0,2516.0,2735.0,0.0,9.0,21.0,12.0,0.0,5124.0,3,55839,18613.0
1416,2014-04-25,76,5005,19,8.0,8.0,13.0,0.0,1098.0,4413.0,5269.0,0.0,2.0,3.0,0.0,0.0,5100.0,3,58390,19463.33333333333
1417,2014-04-26,103,4746,34,14.0,11.0,19.0,0.0,837.0,2177.0,2410.0,0.0,5.0,6.0,8.0,0.0,4883.0,4,77431,19357.75
1418,2014-04-27,67,4934,49,5.0,11.0,13.0,0.0,1287.0,5012.0,5081.0,0.0,4.0,4.0,9.0,0.0,5050.0,4,77930,19482.5
1419,2014-04-28,37,5139,34,3.0,3.0,11.0,0.0,1257.0,3966.0,3878.0,3.0,4.0,6.0,6.0,0.0,5210.0,3,58053,19351.0
1420,2014-04-29,39,4937,40,0.0,3.0,3.0,0.0,1402.0,3984.0,4864.0,0.0,7.0,19.0,14.0,0.0,5016.0,3,59612,19870.666666666668
1421,2014-04-30,53,5097,30,14.0,21.0,37.0,0.0,972.0,2999.0,3454.0,3.0,9.0,14.0,14.0,0.0,5180.0,3,57204,19068.0
1422,2014-05-01,53,4782,17,11.0,40.0,225.0,0.0,920.0,3753.0,2804.0,1.0,4.0,8.0,32.0,0.0,4852.0,3,56759,18919.666666666668
1423,2014-05-02,45,5113,76,4.0,11.0,13.0,0.0,1071.0,3173.0,3280.0,3.0,10.0,12.0,22.0,0.0,5234.0,3,58735,19578.33333333333
1424,2014-05-03,47,4861,50,6.0,7.0,12.0,0.0,736.0,3294.0,2327.0,2.0,5.0,10.0,11.0,0.0,4958.0,3,55911,18637.0
1425,2014-05-04,81,4948,28,13.0,11.0,29.0,1.0,1068.0,18412.0,14198.0,0.0,4.0,4.0,6.0,0.0,5057.0,2,39038,19519.0
1426,2014-05-05,62,4930,28,3.0,12.0,25.0,0.0,905.0,2464.0,2764.0,0.0,3.0,5.0,3.0,0.0,5020.0,2,36368,18184.0
1427,2014-05-06,144,4902,55,97.0,1131.0,1411.0,0.0,1930.0,17243.0,14183.0,30.0,4.0,6.0,10.0,0.0,5101.0,2,38051,19025.5
1428,2014-05-07,82,4605,21,6.0,15.0,34.0,0.0,1342.0,10300.0,8952.0,0.0,3.0,3.0,2.0,0.0,4708.0,2,36368,18184.0
1429,2014-05-08,97,4627,17,6.0,9.0,20.0,0.0,1603.0,7937.0,7526.0,1.0,3.0,3.0,1.0,0.0,4741.0,2,38220,19110.0
1430,2014-05-09,39,4687,17,3.0,4.0,9.0,0.0,973.0,5566.0,4687.0,0.0,2.0,5.0,4.0,0.0,4743.0,2,39886,19943.0
1431,2014-05-10,79,4517,43,16.0,180.0,95.0,0.0,768.0,3789.0,4009.0,4.0,6.0,3.0,0.0,0.0,4639.0,2,38053,19026.5
1432,2014-05-11,140,4777,54,37.0,262.0,223.0,0.0,1270.0,4719.0,4882.0,0.0,8.0,16.0,12.0,0.0,4971.0,2,39721,19860.5
1433,2014-05-12,47,4936,30,7.0,5.0,7.0,0.0,1376.0,10213.0,10463.0,8.0,3.0,1.0,7.0,0.0,5013.0,2,37873,18936.5
1434,2014-05-13,40,4622,27,8.0,1.0,11.0,0.0,787.0,4580.0,4546.0,5.0,2.0,1.0,9.0,0.0,4689.0,2,36368,18184.0
1435,2014-05-14,40,4719,36,2.0,5.0,10.0,0.0,2068.0,9787.0,10343.0,1.0,2.0,2.0,8.0,0.0,4795.0,2,38196,19098.0
1436,2014-05-15,46,4936,22,6.0,5.0,8.0,0.0,1123.0,5314.0,5454.0,3.0,4.0,2.0,11.0,0.0,5004.0,2,39067,19533.5
1437,2014-05-19,53,4604,12,4.0,10.0,8.0,0.0,1304.0,7479.0,6960.0,2.0,0.0,0.0,1.0,0.0,4669.0,1,18581,18581.0
1438,2014-05-20,46,4726,18,9.0,17.0,35.0,0.0,1587.0,7911.0,8340.0,3.0,55.0,576.0,446.0,0.0,4790.0,1,18165,18165.0
1439,2014-05-21,44,4498,16,2.0,4.0,9.0,0.0,902.0,2551.0,2389.0,0.0,1.0,5.0,5.0,0.0,4558.0,1,18581,18581.0
1440,2014-05-25,45,4299,17,4.0,42.0,16.0,0.0,819.0,2706.0,2971.0,0.0,4.0,8.0,3.0,0.0,4361.0,1,18203,18203.0
1441,2014-05-26,66,4251,21,33.0,48.0,155.0,0.0,1061.0,7239.0,7419.0,0.0,2.0,3.0,4.0,0.0,4338.0,1,19874,19874.0
1442,2014-05-27,51,4469,21,14.0,56.0,124.0,0.0,1336.0,5206.0,5031.0,0.0,1.0,0.0,5.0,0.0,4541.0,1,18203,18203.0
1443,2014-05-28,62,4431,27,21.0,601.0,860.0,0.0,1149.0,5313.0,5468.0,0.0,8.0,54.0,41.0,0.0,4520.0,1,18165,18165.0
1444,2014-05-29,28,4639,25,4.0,33.0,56.0,0.0,1387.0,4882.0,3223.0,1.0,1.0,7.0,4.0,0.0,4692.0,1,18581,18581.0
1445,2014-05-30,36,4723,9,2.0,9.0,8.0,0.0,1041.0,6978.0,4746.0,1.0,2.0,3.0,4.0,0.0,4768.0,1,20021,20021.0
1446,2014-05-31,58,4361,23,8.0,15.0,13.0,0.0,932.0,4837.0,4517.0,6.0,0.0,0.0,4.0,0.0,4442.0,1,18203,18203.0
1447,2014-10-29,91,4947,25,6.0,23.0,27.0,0.0,929.0,3176.0,4708.0,1.0,3.0,2.0,5.0,0.0,5063.0,12,224643,18720.25
1448,2014-10-30,97,5660,26,19.0,59.0,44.0,0.0,1354.0,7581.0,8929.0,7.0,12.0,2.0,3.0,0.0,5783.0,5,96461,19292.2
1449,2014-10-31,62,5516,19,5.0,55.0,47.0,0.0,983.0,3479.0,4570.0,3.0,2.0,1.0,2.0,0.0,5597.0,6,104732,17455.333333333332
1450,2014-11-01,70,5631,25,11.0,23.0,66.0,0.0,1089.0,4977.0,7068.0,3.0,15.0,2.0,4.0,0.0,5726.0,12,218773,18231.08333333333
1451,2014-11-02,93,5929,41,15.0,12.0,31.0,0.0,1002.0,4532.0,5619.0,1.0,4.0,8.0,6.0,0.0,6063.0,4,77979,19494.75
1452,2014-11-03,58,5196,15,22.0,12.0,44.0,0.0,1309.0,18210.0,16940.0,4.0,0.0,4.0,3.0,0.0,5269.0,6,97454,16242.333333333334
1453,2014-11-04,60,5398,21,16.0,12.0,37.0,0.0,934.0,3905.0,4799.0,4.0,0.0,2.0,0.0,0.0,5479.0,8,148454,18556.75
1454,2014-11-05,51,5883,34,5.0,16.0,12.0,0.0,1673.0,8027.0,8228.0,5.0,6.0,9.0,5.0,0.0,5968.0,12,188821,15735.083333333334
1455,2014-11-06,46,6438,14,5.0,1.0,10.0,0.0,1319.0,4828.0,6115.0,5.0,1.0,1.0,4.0,0.0,6498.0,2,37752,18876.0
1456,2014-11-07,51,3904,18,7.0,7.0,4.0,0.0,688.0,2881.0,3380.0,0.0,2.0,14.0,14.0,0.0,3973.0,11,191567,17415.18181818182
1457,2014-11-08,63,4582,24,15.0,11.0,27.0,0.0,817.0,3702.0,4336.0,1.0,6.0,0.0,5.0,0.0,4669.0,8,146456,18307.0
1458,2014-11-09,84,4867,42,12.0,9.0,12.0,0.0,877.0,2887.0,3938.0,9.0,4.0,49.0,43.0,0.0,4993.0,8,136972,17121.5
1459,2014-11-10,54,5048,21,15.0,70.0,94.0,0.0,1099.0,5238.0,5525.0,5.0,3.0,1.0,4.0,0.0,5123.0,5,93631,18726.2
1460,2014-11-11,47,5087,29,12.0,19.0,32.0,0.0,1715.0,8743.0,7808.0,5.0,4.0,1.0,6.0,0.0,5163.0,6,107562,17927.0
1461,2014-11-12,70,4661,11,8.0,6.0,12.0,0.0,1202.0,4458.0,5051.0,2.0,4.0,4.0,0.0,0.0,4742.0,9,147966,16440.666666666668
1462,2014-11-13,55,4755,35,24.0,48.0,40.0,0.0,926.0,3278.0,3861.0,7.0,3.0,2.0,7.0,0.0,4845.0,4,74666,18666.5
1463,2014-11-14,34,4716,20,5.0,2.0,5.0,0.0,931.0,3083.0,4425.0,2.0,3.0,1.0,5.0,0.0,4770.0,10,174163,17416.3
1464,2014-11-15,52,5155,25,12.0,3.0,8.0,0.0,1126.0,3702.0,4415.0,15.0,1.0,1.0,5.0,0.0,5232.0,10,194079,19407.9
1465,2014-11-16,69,5425,21,16.0,150.0,98.0,0.0,1231.0,6182.0,6555.0,9.0,4.0,14.0,3.0,0.0,5515.0,4,76692,19173.0
1466,2014-11-17,34,4119,19,4.0,1.0,30.0,1.0,800.0,3323.0,3946.0,3.0,2.0,0.0,2.0,0.0,4172.0,9,156337,17370.777777777777
1467,2014-11-18,45,5169,23,8.0,7.0,13.0,0.0,1210.0,3756.0,3938.0,5.0,6.0,4.0,4.0,0.0,5237.0,4,63754,15938.5
1468,2014-11-19,37,4740,18,3.0,7.0,16.0,0.0,950.0,2822.0,2806.0,2.0,3.0,2.0,1.0,0.0,4795.0,11,174288,15844.363636363636
1469,2014-11-20,47,5277,27,1.0,6.0,17.0,0.0,1396.0,6044.0,7051.0,2.0,3.0,4.0,5.0,0.0,5351.0,2,37002,18501.0
1470,2014-11-21,90,4436,10,1.0,4.0,4.0,0.0,825.0,2519.0,3227.0,2.0,1.0,1.0,4.0,0.0,4536.0,12,214964,17913.666666666668
1471,2014-11-22,67,5415,28,5.0,5.0,9.0,0.0,882.0,3531.0,4624.0,3.0,5.0,5.0,6.0,0.0,5510.0,9,158812,17645.777777777777
1472,2014-11-23,90,5120,41,11.0,7.0,29.0,0.0,912.0,4069.0,4971.0,51.0,53.0,633.0,397.0,0.0,5251.0,5,91650,18330.0
1473,2014-11-24,105,4825,21,8.0,3.0,11.0,0.0,960.0,4339.0,5655.0,290.0,1.0,3.0,6.0,0.0,4951.0,7,125523,17931.85714285714
1474,2014-11-25,54,5054,21,9.0,37.0,98.0,2.0,1044.0,4711.0,5299.0,0.0,5.0,2.0,2.0,0.0,5129.0,5,84422,16884.4
1475,2014-11-26,46,4586,11,4.0,4.0,10.0,0.0,829.0,3917.0,4589.0,0.0,3.0,5.0,1.0,0.0,4643.0,13,221173,17013.30769230769
1476,2014-11-29,59,5157,42,12.0,7.0,28.0,0.0,1123.0,3810.0,4785.0,1.0,2.0,44.0,54.0,0.0,5258.0,6,103071,17178.5
1477,2014-11-30,101,4669,42,12.0,74.0,77.0,0.0,1057.0,5988.0,6984.0,2.0,18.0,149.0,87.0,0.0,4812.0,8,137040,17130.0
1478,2014-12-01,60,5095,16,16.0,124.0,179.0,0.0,1044.0,5076.0,5726.0,2.0,2.0,1.0,2.0,0.0,5171.0,4,63821,15955.25
1479,2014-12-02,47,4617,19,21.0,27.0,21.0,0.0,1015.0,3392.0,4548.0,4.0,2.0,5.0,7.0,0.0,4683.0,10,166106,16610.6
1480,2014-12-03,92,5609,15,13.0,28.0,41.0,0.0,1076.0,5372.0,6934.0,2.0,0.0,0.0,4.0,0.0,5716.0,10,164755,16475.5
1481,2014-12-04,74,5156,21,8.0,70.0,132.0,0.0,1019.0,6998.0,7997.0,1.0,2.0,1.0,5.0,0.0,5251.0,3,58599,19533.0
1482,2014-12-05,51,4131,15,8.0,16.0,35.0,0.0,798.0,3951.0,5210.0,1.0,25.0,331.0,241.0,1.0,4197.0,12,209556,17463.0
1483,2014-12-06,53,4244,18,4.0,4.0,36.0,0.0,658.0,2812.0,3513.0,1.0,2.0,2.0,12.0,0.0,4315.0,6,110589,18431.5
1484,2014-12-07,57,4183,35,7.0,16.0,28.0,0.0,971.0,4358.0,4505.0,0.0,9.0,3.0,5.0,0.0,4275.0,7,116743,16677.571428571428
1485,2014-12-08,53,5136,20,12.0,389.0,31.0,0.0,1139.0,3856.0,4751.0,4.0,0.0,0.0,1.0,0.0,5209.0,7,112746,16106.57142857143
1486,2014-12-09,45,5674,24,5.0,4.0,8.0,0.0,1394.0,4585.0,5251.0,1.0,24.0,335.0,426.0,0.0,5743.0,8,133491,16686.375
1487,2014-12-10,60,5262,23,9.0,12.0,29.0,0.0,1093.0,4554.0,5288.0,0.0,3.0,14.0,14.0,0.0,5345.0,10,153150,15315.0
1488,2014-12-11,47,5490,23,7.0,3.0,36.0,0.0,1429.0,5917.0,7653.0,1.0,7.0,5.0,2.0,0.0,5560.0,2,34879,17439.5
1489,2014-12-12,91,4715,24,3.0,7.0,12.0,0.0,1120.0,10830.0,12760.0,5.0,0.0,7.0,3.0,0.0,4830.0,12,209546,17462.166666666668
1490,2014-12-13,89,5556,32,9.0,5.0,38.0,0.0,1286.0,5714.0,7676.0,1.0,6.0,11.0,7.0,0.0,5677.0,8,134878,16859.75
1491,2014-12-14,80,5302,27,13.0,10.0,31.0,0.0,1200.0,8311.0,9280.0,3.0,5.0,2.0,7.0,0.0,5409.0,7,119424,17060.571428571428
1492,2014-12-15,77,5434,17,7.0,4.0,26.0,0.0,1055.0,5044.0,6075.0,1.0,3.0,2.0,1.0,0.0,5528.0,8,141159,17644.875
1493,2014-12-16,70,5371,22,19.0,79.0,136.0,0.0,1123.0,4456.0,5368.0,7.0,3.0,2.0,6.0,0.0,5463.0,6,101077,16846.166666666668
1494,2014-12-17,28,4991,8,4.0,5.0,8.0,0.0,393.0,1219.0,1544.0,0.0,0.0,0.0,1.0,0.0,5027.0,10,173748,17374.8
1495,2014-12-18,123,6485,53,23.0,71.0,113.0,2.0,2633.0,18273.0,14404.0,1.0,12.0,13.0,9.0,0.0,6661.0,4,75253,18813.25
1496,2014-12-19,55,5041,23,21.0,4.0,15.0,0.0,609.0,2013.0,2800.0,0.0,2.0,3.0,9.0,0.0,5119.0,10,173635,17363.5
1497,2014-12-20,58,5333,21,8.0,8.0,31.0,0.0,1287.0,5165.0,6479.0,2.0,5.0,4.0,5.0,0.0,5412.0,7,123962,17708.85714285714
1498,2014-12-21,63,5129,29,13.0,7.0,38.0,0.0,1020.0,3299.0,4620.0,2.0,7.0,4.0,4.0,0.0,5221.0,9,159910,17767.777777777777
1499,2014-12-22,50,5285,22,19.0,34.0,90.0,0.0,920.0,4624.0,4267.0,1.0,1.0,4.0,6.0,0.0,5357.0,7,132582,18940.28571428572
1500,2014-12-23,58,4425,13,3.0,6.0,19.0,0.0,880.0,2369.0,3220.0,4.0,4.0,1.0,0.0,0.0,4496.0,11,201522,18320.18181818182
1501,2014-12-26,49,4458,30,12.0,8.0,49.0,0.0,848.0,2543.0,4030.0,3.0,165.0,2150.0,1604.0,2.0,4537.0,11,196821,17892.81818181818
1502,2014-12-27,64,5124,21,7.0,8.0,47.0,0.0,1091.0,4229.0,5223.0,3.0,3.0,1.0,8.0,0.0,5209.0,10,190778,19077.8
1503,2014-12-28,76,5024,16,16.0,2.0,20.0,0.0,1170.0,3334.0,4229.0,5.0,4.0,2.0,8.0,0.0,5116.0,6,112573,18762.166666666668
1504,2014-12-29,45,4876,19,2.0,49.0,18.0,0.0,1215.0,5618.0,6443.0,10.0,2.0,1.0,3.0,0.0,4940.0,6,110596,18432.666666666668
1505,2014-12-30,67,5301,18,6.0,10.0,22.0,0.0,1960.0,10770.0,10451.0,5.0,4.0,3.0,6.0,0.0,5386.0,10,189385,18938.5
1506,2014-12-31,105,5453,35,18.0,8.0,41.0,0.0,1369.0,4317.0,6272.0,7.0,9.0,3.0,9.0,0.0,5593.0,7,131609,18801.28571428572
1507,2015-01-01,77,5442,50,19.0,22.0,20.0,0.0,1138.0,4127.0,4710.0,5.0,14.0,49.0,50.0,0.0,5569.0,2,35131,17565.5
1508,2015-01-02,51,4553,14,17.0,26.0,30.0,0.0,856.0,3252.0,4072.0,16.0,5.0,1.0,2.0,0.0,4618.0,11,201033,18275.727272727272
1509,2015-01-03,70,5562,24,27.0,83.0,103.0,0.0,1241.0,4830.0,5453.0,2.0,9.0,74.0,58.0,0.0,5656.0,8,142954,17869.25
1510,2015-01-04,73,5318,30,5.0,52.0,44.0,0.0,1161.0,4387.0,5959.0,7.0,4.0,2.0,4.0,0.0,5421.0,6,108972,18162.0
1511,2015-01-05,29,5279,6,2.0,1.0,9.0,0.0,1224.0,6978.0,8375.0,0.0,0.0,0.0,1.0,0.0,5314.0,11,193050,17550.0
1512,2015-01-06,53,5645,28,14.0,10.0,19.0,0.0,1475.0,7369.0,8574.0,5.0,4.0,2.0,0.0,0.0,5726.0,2,30892,15446.0
1513,2015-01-07,40,4884,17,5.0,2.0,12.0,0.0,1513.0,4554.0,5961.0,1.0,22.0,282.0,184.0,0.0,4941.0,13,216892,16684.0
1514,2015-01-08,58,6119,24,13.0,21.0,19.0,0.0,1398.0,5140.0,5521.0,5.0,3.0,5.0,3.0,0.0,6201.0,3,59053,19684.33333333333
1515,2015-01-09,57,4830,5,8.0,16.0,23.0,0.0,1366.0,7621.0,7973.0,4.0,0.0,0.0,0.0,0.0,4892.0,11,198077,18007.0
1516,2015-01-10,80,5724,32,11.0,14.0,17.0,0.0,1198.0,4831.0,5242.0,2.0,3.0,3.0,5.0,0.0,5836.0,9,172902,19211.33333333333
1517,2015-01-11,74,5108,44,18.0,28.0,56.0,0.0,1322.0,6009.0,5227.0,17.0,11.0,32.0,27.0,0.0,5226.0,5,89469,17893.8
1518,2015-01-12,69,5284,27,66.0,37.0,117.0,0.0,1206.0,5714.0,6993.0,4.0,0.0,3.0,11.0,0.0,5380.0,4,74122,18530.5
1519,2015-01-13,61,5262,13,4.0,12.0,20.0,0.0,1013.0,3345.0,3845.0,2.0,2.0,0.0,3.0,0.0,5336.0,7,116837,16691.0
1520,2015-01-14,60,5202,22,17.0,21.0,36.0,0.0,1241.0,3987.0,5314.0,5.0,6.0,3.0,6.0,0.0,5284.0,10,173093,17309.3
1521,2015-01-15,60,5489,18,23.0,13.0,23.0,0.0,2011.0,17908.0,20520.0,7.0,1.0,17.0,25.0,0.0,5567.0,3,56001,18667.0
1522,2015-01-16,44,4979,29,6.0,67.0,294.0,0.0,1425.0,5777.0,5830.0,2.0,60.0,271.0,305.0,0.0,5052.0,13,237786,18291.23076923077
1523,2015-01-17,78,5411,23,6.0,8.0,17.0,0.0,1243.0,4518.0,5660.0,2.0,25.0,555.0,313.0,0.0,5512.0,8,142536,17817.0
1524,2015-01-18,88,5392,56,16.0,38.0,55.0,0.0,1303.0,3499.0,4477.0,0.0,6.0,4.0,15.0,0.0,5536.0,3,54509,18169.666666666668
1525,2015-01-19,97,4777,25,13.0,114.0,121.0,0.0,971.0,3808.0,5215.0,2.0,8.0,6.0,20.0,0.0,4899.0,12,221135,18427.916666666668
1526,2015-01-20,81,5573,20,10.0,30.0,34.0,0.0,1425.0,4402.0,6163.0,0.0,10.0,93.0,89.0,0.0,5674.0,2,34169,17084.5
1527,2015-01-21,61,4851,18,12.0,11.0,32.0,0.0,1302.0,6236.0,7136.0,2.0,3.0,0.0,0.0,0.0,4930.0,12,196069,16339.083333333334
1528,2015-01-22,58,5823,41,9.0,20.0,60.0,0.0,1648.0,10776.0,13046.0,4.0,1.0,17.0,14.0,0.0,5922.0,4,72690,18172.5
1529,2015-01-23,49,4847,22,11.0,6.0,16.0,0.0,1146.0,4340.0,5777.0,3.0,1.0,2.0,3.0,0.0,4918.0,11,199307,18118.81818181818
1530,2015-01-24,56,5432,22,10.0,5.0,22.0,0.0,2098.0,7046.0,9042.0,13.0,3.0,1.0,3.0,0.0,5510.0,5,92211,18442.2
1531,2015-01-25,90,5240,38,9.0,38.0,79.0,0.0,1226.0,7552.0,8051.0,5.0,17.0,50.0,21.0,0.0,5368.0,11,204370,18579.090909090908
1532,2015-01-26,51,5513,32,5.0,2.0,18.0,0.0,1078.0,4023.0,5536.0,5.0,3.0,5.0,9.0,0.0,5596.0,5,88036,17607.2
1533,2015-01-27,79,5218,52,13.0,8.0,24.0,0.0,1459.0,7775.0,7735.0,6.0,2.0,2.0,5.0,0.0,5349.0,6,112924,18820.666666666668
1534,2015-01-28,61,5098,23,3.0,2.0,4.0,0.0,1042.0,4622.0,4989.0,2.0,4.0,2.0,0.0,0.0,5182.0,11,186272,16933.81818181818
1535,2015-01-29,85,5567,60,11.0,18.0,31.0,0.0,1358.0,5226.0,6567.0,9.0,6.0,16.0,21.0,1.0,5712.0,4,67469,16867.25
1536,2015-01-30,54,5017,23,11.0,7.0,30.0,0.0,1199.0,5947.0,7399.0,2.0,4.0,6.0,7.0,0.0,5094.0,9,163755,18195.0
1537,2015-01-31,68,5454,20,9.0,40.0,84.0,0.0,1085.0,4330.0,5598.0,3.0,1.0,0.0,6.0,0.0,5542.0,11,201243,18294.81818181818
1538,2015-02-01,95,5504,38,19.0,66.0,68.0,0.0,1393.0,4086.0,5191.0,3.0,16.0,20.0,19.0,0.0,5637.0,2,37178,18589.0
1539,2015-02-02,45,4587,19,14.0,8.0,45.0,0.0,779.0,3478.0,4561.0,1.0,1.0,2.0,1.0,0.0,4651.0,8,143093,17886.625
1540,2015-02-03,64,5195,17,5.0,12.0,27.0,0.0,943.0,3773.0,4782.0,0.0,2.0,8.0,6.0,0.0,5276.0,5,79628,15925.6
1541,2015-02-04,81,5000,24,25.0,147.0,525.0,0.0,1184.0,2816.0,3991.0,0.0,3.0,4.0,2.0,0.0,5105.0,11,186495,16954.090909090908
1542,2015-02-05,73,5701,23,16.0,14.0,23.0,0.0,1260.0,4895.0,5784.0,22.0,2.0,13.0,9.0,0.0,5797.0,4,74062,18515.5
1543,2015-02-06,45,4950,16,10.0,31.0,72.0,0.0,1043.0,4192.0,6084.0,0.0,3.0,8.0,5.0,0.0,5011.0,12,213951,17829.25
1544,2015-02-07,62,5472,23,65.0,721.0,569.0,0.0,1444.0,4781.0,7802.0,4.0,7.0,0.0,7.0,0.0,5557.0,7,131305,18757.85714285714
1545,2015-02-08,67,5485,37,17.0,127.0,207.0,0.0,1229.0,7399.0,10367.0,5.0,5.0,26.0,7.0,0.0,5589.0,9,161950,17994.444444444445
1546,2015-02-09,61,5315,27,10.0,24.0,55.0,0.0,1466.0,6443.0,7211.0,1.0,6.0,9.0,7.0,0.0,5403.0,9,144152,16016.888888888889
1547,2015-02-10,47,5246,17,14.0,8.0,41.0,0.0,1283.0,5207.0,6080.0,3.0,2.0,9.0,4.0,0.0,5310.0,5,89874,17974.8
1548,2015-02-11,48,4971,19,3.0,4.0,13.0,0.0,954.0,3170.0,4699.0,0.0,5.0,5.0,13.0,0.0,5038.0,12,207753,17312.75
1549,2015-02-12,71,5389,18,11.0,10.0,15.0,0.0,1729.0,10603.0,14349.0,1.0,3.0,2.0,3.0,0.0,5478.0,1,21920,21920.0
1550,2015-02-20,53,4837,18,7.0,19.0,27.0,0.0,1119.0,4458.0,5661.0,1.0,1.0,1.0,1.0,0.0,4908.0,13,239622,18432.46153846154
1551,2015-02-21,76,6722,21,92.0,5235.0,5087.0,0.0,1691.0,14755.0,15209.0,5.0,3.0,3.0,4.0,0.0,6819.0,5,99039,19807.8
1552,2015-02-22,51,5117,21,12.0,17.0,54.0,0.0,1032.0,3654.0,5507.0,2.0,1.0,18.0,23.0,0.0,5189.0,9,164196,18244.0
1553,2015-02-23,52,5242,31,13.0,14.0,20.0,0.0,1000.0,3558.0,4800.0,2.0,12.0,31.0,19.0,0.0,5325.0,8,144136,18017.0
1554,2015-02-24,57,5191,16,6.0,55.0,56.0,0.0,1859.0,7472.0,9727.0,5.0,2.0,0.0,8.0,0.0,5264.0,4,77797,19449.25
1555,2015-02-25,55,4994,21,7.0,5.0,193.0,0.0,1083.0,7195.0,8216.0,4.0,1.0,3.0,6.0,0.0,5070.0,12,208881,17406.75
1556,2015-02-26,50,5675,24,7.0,10.0,15.0,0.0,1257.0,6301.0,7861.0,5.0,6.0,32.0,20.0,0.0,5749.0,2,38076,19038.0
1557,2015-02-27,50,4708,15,8.0,44.0,158.0,0.0,956.0,3896.0,4536.0,8.0,3.0,9.0,20.0,0.0,4773.0,14,256796,18342.571428571428
1558,2015-02-28,58,5897,34,10.0,25.0,61.0,0.0,1306.0,6684.0,9132.0,2.0,2.0,34.0,53.0,0.0,5989.0,7,137194,19599.14285714286
1559,2015-03-01,150,4823,132,18.0,39.0,57.0,0.0,1396.0,5672.0,7493.0,5.0,15.0,62.0,37.0,0.0,5105.0,8,139534,17441.75
1560,2015-03-02,37,5307,38,11.0,3.0,9.0,0.0,2340.0,12254.0,13425.0,5.0,7.0,7.0,11.0,0.0,5382.0,5,86680,17336.0
1561,2015-03-03,55,5037,33,12.0,21.0,45.0,0.0,1530.0,7628.0,12355.0,5.0,3.0,13.0,14.0,0.0,5125.0,7,126770,18110.0
1562,2015-03-04,70,5210,19,8.0,18.0,90.0,0.0,917.0,4676.0,5962.0,2.0,3.0,1.0,3.0,0.0,5299.0,13,228685,17591.153846153848
1563,2015-03-05,54,5288,19,10.0,13.0,36.0,0.0,1436.0,7759.0,11092.0,0.0,2.0,0.0,3.0,0.0,5361.0,2,41195,20597.5
1564,2015-03-06,73,4521,19,18.0,60.0,63.0,0.0,811.0,5373.0,5185.0,0.0,0.0,0.0,2.0,0.0,4613.0,12,215256,17938.0
1565,2015-03-07,58,5301,26,6.0,12.0,21.0,0.0,1319.0,4903.0,7849.0,9.0,2.0,0.0,5.0,0.0,5385.0,8,145747,18218.375
1566,2015-03-08,86,5068,42,16.0,71.0,99.0,0.0,1672.0,13462.0,13090.0,7.0,8.0,7.0,9.0,0.0,5196.0,7,125132,17876.0
1567,2015-03-09,47,4983,17,8.0,7.0,17.0,0.0,2234.0,7326.0,8396.0,5.0,5.0,1.0,6.0,0.0,5047.0,8,138438,17304.75
1568,2015-03-10,71,5227,24,24.0,192.0,316.0,0.0,1076.0,3507.0,4892.0,1.0,0.0,11.0,7.0,0.0,5322.0,6,107691,17948.5
1569,2015-03-11,110,4712,16,10.0,21.0,71.0,0.0,862.0,3159.0,3885.0,7.0,2.0,0.0,2.0,0.0,4838.0,10,165275,16527.5
1570,2015-03-12,206,5284,22,13.0,13.0,23.0,0.0,1085.0,3308.0,5176.0,2.0,6.0,4.0,11.0,0.0,5512.0,5,90274,18054.8
1571,2015-03-13,70,4909,16,6.0,12.0,29.0,0.0,844.0,4217.0,6262.0,3.0,4.0,1.0,4.0,0.0,4995.0,9,164362,18262.444444444445
1572,2015-03-14,91,5381,32,7.0,45.0,51.0,1.0,1123.0,4899.0,7251.0,6.0,2.0,3.0,4.0,0.0,5504.0,6,111012,18502.0
1573,2015-03-15,82,5113,44,16.0,49.0,145.0,0.0,1373.0,7857.0,10664.0,5.0,7.0,20.0,19.0,0.0,5239.0,8,145515,18189.375
1574,2015-03-16,61,5336,18,124.0,2371.0,2066.0,1.0,1191.0,4919.0,6481.0,3.0,7.0,55.0,80.0,0.0,5415.0,10,174816,17481.6
1575,2015-03-17,48,5576,20,7.0,13.0,16.0,0.0,1200.0,3073.0,4649.0,1.0,1.0,27.0,18.0,0.0,5644.0,5,89387,17877.4
1576,2015-03-18,46,5092,13,3.0,16.0,70.0,0.0,1738.0,6999.0,8826.0,1.0,10.0,49.0,62.0,0.0,5151.0,11,201719,18338.090909090908
