Date,Close
2020-03-20,"2,304.92"
2020-03-19,"2,409.39"
2020-03-18,"2,398.10"
2020-03-17,"2,529.19"
2020-03-16,"2,386.13"
2020-03-13,"2,711.02"
2020-03-12,"2,480.64"
2020-03-11,"2,741.38"
2020-03-10,"2,882.23"
2020-03-09,"2,746.56"
2020-03-06,"2,972.37"
2020-03-05,"3,023.94"
2020-03-04,"3,130.12"
2020-03-03,"3,003.37"
2020-03-02,"3,090.23"
2020-02-28,"2,954.22"
2020-02-27,"2,978.76"
2020-02-26,"3,116.39"
2020-02-25,"3,128.21"
2020-02-24,"3,225.89"
2020-02-21,"3,337.75"
2020-02-20,"3,373.23"
2020-02-19,"3,386.15"
2020-02-18,"3,370.29"
2020-02-14,"3,380.16"
2020-02-13,"3,373.94"
2020-02-12,"3,379.45"
2020-02-11,"3,357.75"
2020-02-10,"3,352.09"
2020-02-07,"3,327.71"
2020-02-06,"3,345.78"
2020-02-05,"3,334.69"
2020-02-04,"3,297.59"
2020-02-03,"3,248.92"
2020-01-31,"3,225.52"
2020-01-30,"3,283.66"
2020-01-29,"3,273.40"
2020-01-28,"3,276.24"
2020-01-27,"3,243.63"
2020-01-24,"3,295.47"
2020-01-23,"3,325.54"
2020-01-22,"3,321.75"
2020-01-21,"3,320.79"
2020-01-17,"3,329.62"
2020-01-16,"3,316.81"
2020-01-15,"3,289.29"
2020-01-14,"3,283.15"
2020-01-13,"3,288.13"
2020-01-10,"3,265.35"
2020-01-09,"3,274.70"
2020-01-08,"3,253.05"
2020-01-07,"3,237.18"
2020-01-06,"3,246.28"
2020-01-03,"3,234.85"
2020-01-02,"3,257.85"
