Date,Close
2011-02-23,"1,307.40"
2011-02-22,"1,315.44"
2011-02-18,"1,343.01"
2011-02-17,"1,340.43"
2011-02-16,"1,336.32"
2011-02-15,"1,328.01"
2011-02-14,"1,332.32"
2011-02-11,"1,329.15"
2011-02-10,"1,321.87"
2011-02-09,"1,320.88"
2011-02-08,"1,324.57"
2011-02-07,"1,319.05"
2011-02-04,"1,310.87"
2011-02-03,"1,307.10"
2011-02-02,"1,304.03"
2011-02-01,"1,307.59"
2011-01-31,"1,286.12"
2011-01-28,"1,276.34"
2011-01-27,"1,299.54"
2011-01-26,"1,296.63"
2011-01-25,"1,291.18"
2011-01-24,"1,290.84"
2011-01-21,"1,283.35"
2011-01-20,"1,280.26"
2011-01-19,"1,281.92"
2011-01-18,"1,295.02"
2011-01-14,"1,293.24"
2011-01-13,"1,283.76"
2011-01-12,"1,285.96"
2011-01-11,"1,274.48"
2011-01-10,"1,269.75"
2011-01-07,"1,271.50"
2011-01-06,"1,273.85"
2011-01-05,"1,276.56"
2011-01-04,"1,270.20"
2011-01-03,"1,271.87"
