Date,Close
2017-05-10,"2,399.63"
2017-05-09,"2,396.92"
2017-05-08,"2,399.38"
2017-05-05,"2,399.29"
2017-05-04,"2,389.52"
2017-05-03,"2,388.13"
2017-05-02,"2,391.17"
2017-05-01,"2,388.33"
2017-04-28,"2,384.20"
2017-04-27,"2,388.77"
2017-04-26,"2,387.45"
2017-04-25,"2,388.61"
2017-04-24,"2,374.15"
2017-04-21,"2,348.69"
2017-04-20,"2,355.84"
2017-04-19,"2,338.17"
2017-04-18,"2,342.19"
2017-04-17,"2,349.01"
2017-04-13,"2,328.95"
2017-04-12,"2,344.93"
2017-04-11,"2,353.78"
2017-04-10,"2,357.16"
2017-04-07,"2,355.54"
2017-04-06,"2,357.49"
2017-04-05,"2,352.95"
2017-04-04,"2,360.16"
2017-04-03,"2,358.84"
2017-03-30,"2,368.06"
2017-03-29,"2,361.13"
2017-03-28,"2,358.57"
2017-03-27,"2,341.59"
2017-03-24,"2,343.98"
2017-03-23,"2,345.96"
2017-03-22,"2,348.45"
2017-03-21,"2,344.02"
2017-03-20,"2,373.47"
2017-03-17,"2,378.25"
2017-03-16,"2,381.38"
2017-03-15,"2,385.26"
2017-03-14,"2,365.45"
2017-03-13,"2,373.47"
2017-03-10,"2,372.60"
2017-03-09,"2,364.87"
2017-03-08,"2,362.98"
2017-03-07,"2,368.39"
2017-03-06,"2,375.31"
2017-03-03,"2,383.12"
2017-03-02,"2,381.92"
2017-03-01,"2,395.96"
2017-02-28,"2,363.64"
2017-02-27,"2,369.75"
2017-02-24,"2,367.34"
2017-02-23,"2,363.81"
2017-02-22,"2,362.82"
2017-02-21,"2,365.38"
2017-02-17,"2,351.16"
2017-02-16,"2,347.22"
2017-02-15,"2,349.25"
2017-02-14,"2,337.58"
2017-02-13,"2,328.25"
2017-02-10,"2,316.10"
2017-02-09,"2,307.87"
2017-02-08,"2,294.67"
2017-02-07,"2,293.08"
2017-02-06,"2,292.56"
2017-02-03,"2,297.42"
2017-02-02,"2,280.85"
2017-02-01,"2,279.55"
2017-01-31,"2,278.87"
2017-01-30,"2,280.90"
2017-01-27,"2,294.69"
2017-01-26,"2,296.68"
2017-01-25,"2,298.37"
2017-01-24,"2,280.07"
2017-01-23,"2,265.20"
2017-01-20,"2,271.31"
2017-01-19,"2,263.69"
2017-01-18,"2,271.89"
2017-01-17,"2,267.89"
2017-01-13,"2,274.64"
2017-01-12,"2,270.44"
2017-01-11,"2,275.32"
2017-01-10,"2,268.90"
2017-01-09,"2,268.90"
2017-01-06,"2,276.98"
2017-01-05,"2,269.00"
2017-01-04,"2,270.75"
2017-01-03,"2,257.83"
